# betaPara  betaPerp  deltaPara  deltaPerp  beta  delta  energy
9.999389896856085511e-04 1.025202930124163251e-03 1.921354590830270459e-03 1.985287415701190560e-03 1.022237856562973170e-03 2.037616252337332359e-03 2.968267444585533212e+02
1.000828835019684738e-03 1.028111637316502262e-03 1.921290769242209838e-03 1.983962845279338416e-03 1.024305088757090530e-03 2.036765204278660236e-03 2.968510378991858261e+02
1.001666571566973019e-03 1.031068950859215152e-03 1.921242460829348728e-03 1.982824184413923586e-03 1.026352624814172096e-03 2.036037606495118973e-03 2.968753313398183309e+02
1.002452438115944162e-03 1.034068381617461122e-03 1.921201648322573346e-03 1.981874932011844226e-03 1.028376855823558622e-03 2.035428054044503398e-03 2.968996247804507789e+02
1.003188073801900698e-03 1.037103287768793326e-03 1.921160827780144659e-03 1.981119522707071139e-03 1.030375386018957725e-03 2.034932170977399053e-03 2.969239182210832837e+02
1.003876260151319441e-03 1.040167199715449735e-03 1.921113241719377487e-03 1.980563745614702213e-03 1.032346989341167325e-03 2.034547075862788539e-03 2.969482116617157885e+02
1.004520715062686212e-03 1.043252909700769946e-03 1.921053031452946841e-03 1.980215377816586190e-03 1.034290877354403313e-03 2.034271900991027268e-03 2.969725051023482365e+02
1.005125858681794231e-03 1.046351228005785311e-03 1.920975364783398479e-03 1.980084022469533623e-03 1.036205742766009618e-03 2.034107813884451863e-03 2.969967985429807413e+02
1.005696556931220910e-03 1.049450268340254046e-03 1.920876519436819476e-03 1.980180416768673613e-03 1.038089101800110728e-03 2.034057684632774223e-03 2.970210919836132462e+02
1.006237836941224111e-03 1.052535170371573245e-03 1.920753916286185468e-03 1.980515758965613847e-03 1.039936865749672024e-03 2.034125720978029791e-03 2.970453854242456941e+02
1.006754534940923268e-03 1.055587963628435702e-03 1.920606020184149323e-03 1.981101331118995806e-03 1.041742930280275788e-03 2.034317152561627724e-03 2.970696788648781990e+02
1.007251088197685289e-03 1.058586899152248566e-03 1.920432102955139334e-03 1.981948115834167648e-03 1.043498589433888325e-03 2.034637782962828417e-03 2.970939723055107038e+02
1.007731513854176865e-03 1.061505498739141263e-03 1.920232041943098749e-03 1.983065667926478450e-03 1.045191955366381710e-03 2.035093137683840862e-03 2.971182657461431518e+02
1.008199363984258520e-03 1.064312595283398079e-03 1.920006190303284342e-03 1.984460500328878111e-03 1.046807937413365974e-03 2.035687390334731985e-03 2.971425591867756566e+02
1.008657672288908180e-03 1.066972995102624883e-03 1.919755229553697434e-03 1.986134804110490076e-03 1.048328584668120405e-03 2.036422468211953121e-03 2.971668526274081614e+02
1.009108954109016933e-03 1.069447946287557707e-03 1.919479995528168776e-03 1.988085270380538817e-03 1.049733364050218099e-03 2.037297195831756606e-03 2.971911460680406663e+02
1.009555288641793497e-03 1.071696100710204953e-03 1.919181330156325511e-03 1.990301716307571727e-03 1.050999802403864434e-03 2.038306346344737757e-03 2.972154395086731142e+02
1.009998431935753022e-03 1.073675307671186551e-03 1.918860010402340327e-03 1.992766131131678848e-03 1.052104649955143195e-03 2.039440010270222176e-03 2.972397329493056191e+02
1.010439848265602420e-03 1.075344343687889125e-03 1.918516683134732044e-03 1.995452390914593220e-03 1.053024933246718463e-03 2.040683365853441025e-03 2.972640263899381239e+02
1.010880814827227634e-03 1.076664388191007730e-03 1.918151766782404816e-03 1.998326142917286868e-03 1.053738924351412714e-03 2.042016520571754770e-03 2.972883198305705719e+02
1.011322626559653165e-03 1.077600906903119181e-03 1.917765437077385230e-03 2.001344901682302127e-03 1.054227442352806974e-03 2.043414555000679002e-03 2.973126132712030767e+02
1.011766745561106656e-03 1.078125581047343576e-03 1.917357731786053588e-03 2.004458707593927656e-03 1.054475131664540846e-03 2.044848008969031398e-03 2.973369067118355815e+02
1.012214852099347241e-03 1.078217931913201142e-03 1.916928714237046711e-03 2.007611154610591982e-03 1.054471468745808195e-03 2.046283641426417492e-03 2.973612001524680295e+02
1.012668727532083611e-03 1.077866992241300649e-03 1.916478551861969422e-03 2.010740732006200890e-03 1.054211637065127424e-03 2.047685294933707274e-03 2.973854935931005343e+02
1.013130252387650383e-03 1.077072933667355117e-03 1.916007486056559538e-03 2.013782831987300220e-03 1.053697486764386100e-03 2.049015049724774596e-03 2.974097870337330392e+02
1.013601560733852621e-03 1.075848029194020807e-03 1.915515947581335893e-03 2.016672555127333160e-03 1.052938252230301974e-03 2.050234988230556152e-03 2.974340804743654871e+02
1.014084881717434257e-03 1.074216074239721591e-03 1.915004733204542535e-03 2.019347489012579891e-03 1.051950062159938935e-03 2.051309004232696083e-03 2.974583739149979920e+02
1.014582312715475026e-03 1.072211232428556650e-03 1.914474958571866191e-03 2.021749517761339213e-03 1.050755042710095882e-03 2.052203828426173420e-03 2.974826673556304968e+02
1.015095878374648987e-03 1.069877882680578046e-03 1.913927984232920805e-03 2.023826643594787110e-03 1.049381279614079341e-03 2.052890032459369317e-03 2.975069607962630016e+02
1.015627518884955468e-03 1.067269521587964039e-03 1.913365475414059453e-03 2.025535528769661052e-03 1.047862160138561365e-03 2.053343581688416193e-03 2.975312542368954496e+02
1.016178928268598016e-03 1.064445963059538819e-03 1.912789390560564601e-03 2.026843203423636837e-03 1.046234574799598813e-03 2.053546833139199834e-03 2.975555476775279544e+02
1.016751536115047955e-03 1.061471189921323706e-03 1.912201903436857101e-03 2.027727642157890666e-03 1.044537632130493896e-03 2.053488807583322712e-03 2.975798411181604592e+02
1.017346499378240718e-03 1.058411570443154506e-03 1.911605384315385103e-03 2.028178313729435064e-03 1.042811593031899237e-03 2.053165497113155786e-03 2.976041345587929072e+02
1.017964615858482809e-03 1.055333582811516374e-03 1.911002362033306081e-03 2.028196674173070573e-03 1.041096446085422976e-03 2.052580117750088789e-03 2.976284279994254121e+02
1.018606289987751936e-03 1.052301121168458357e-03 1.910395439547802948e-03 2.027796121146645779e-03 1.039430288341023191e-03 2.051743002757174233e-03 2.976527214400579169e+02
1.019271518720335327e-03 1.049372416537701922e-03 1.909787201036382016e-03 2.027000785476587141e-03 1.037847495579478875e-03 2.050670804316714023e-03 2.976770148806903649e+02
1.019959918427406579e-03 1.046598091086812067e-03 1.909180115939892357e-03 2.025843235657390565e-03 1.036377597329153155e-03 2.049385050115124646e-03 2.977013083213228697e+02
1.020670794888639066e-03 1.044020606606690764e-03 1.908576474012450537e-03 2.024362296323150949e-03 1.035045015368328200e-03 2.047910794581178640e-03 2.977256017619553745e+02
1.021403201683625684e-03 1.041673881226386038e-03 1.907978354037537629e-03 2.022601377232269033e-03 1.033868891632222769e-03 2.046275602310470773e-03 2.977498952025878225e+02
1.022155997351812968e-03 1.039582873911910552e-03 1.907387611945012646e-03 2.020606830389682241e-03 1.032862896965713135e-03 2.044508566582744699e-03 2.977741886432203273e+02
1.022927880409581257e-03 1.037763441353535890e-03 1.906805879517187293e-03 2.018426105611864554e-03 1.032035180009794120e-03 2.042639219698698643e-03 2.977984820838528321e+02
1.023717411902067952e-03 1.036222841200716777e-03 1.906234552132183213e-03 2.016105994938628253e-03 1.031388684911184244e-03 2.040696485666700262e-03 2.978227755244853370e+02
1.024523057534672396e-03 1.034960457668670456e-03 1.905674774347306108e-03 2.013691242906128550e-03 1.030921618425174749e-03 2.038707846192672635e-03 2.978470689651177850e+02
1.025343227750309888e-03 1.033968386714571516e-03 1.905127433141349776e-03 2.011223130408485143e-03 1.030627832791826057e-03 2.036698497957206266e-03 2.978713624057502898e+02
1.026176328083539023e-03 1.033232799402418207e-03 1.904593159524572586e-03 2.008738110360706614e-03 1.030497677979892290e-03 2.034690548646642897e-03 2.978956558463827946e+02
1.027020810017216512e-03 1.032735762246239555e-03 1.904072349806425939e-03 2.006267172875004622e-03 1.030519123773788667e-03 2.032702662314166565e-03 2.979199492870152426e+02
1.027875200155572597e-03 1.032456665211971833e-03 1.903565196715815153e-03 2.003835832873101901e-03 1.030678629556841704e-03 2.030750081065897921e-03 2.979442427276477474e+02
1.028738123726571268e-03 1.032373401752821607e-03 1.903071721746920795e-03 2.001464373775216615e-03 1.030961862880052727e-03 2.028844798743648613e-03 2.979685361682802522e+02
1.029608314076834851e-03 1.032463240172661664e-03 1.902591808588438961e-03 1.999168205382995285e-03 1.031354223136838168e-03 2.026995803346005355e-03 2.979928296089127002e+02
1.030484608838390208e-03 1.032703509262420695e-03 1.902125224264166218e-03 1.996958136792703099e-03 1.031841242760566995e-03 2.025209258079510924e-03 2.980171230495452050e+02
1.031365962598288855e-03 1.033072554542323850e-03 1.901671635973347079e-03 1.994840813934929766e-03 1.032409163346388690e-03 2.023488775381951724e-03 2.980414164901777099e+02
1.032251455934050802e-03 1.033550362916338091e-03 1.901230639538561929e-03 1.992819516717149377e-03 1.033045312879325110e-03 2.021835913938627508e-03 2.980657099308101579e+02
1.033140283448060045e-03 1.034118602606135234e-03 1.900801783649199274e-03 1.990894811918072268e-03 1.033738118233489814e-03 2.020250586733573529e-03 2.980900033714426627e+02
1.034031748011122586e-03 1.034760839347774030e-03 1.900384583313969797e-03 1.989064969338432028e-03 1.034477227413608353e-03 2.018731319302488701e-03 2.981142968120751675e+02
1.034925259778051625e-03 1.035462813246363278e-03 1.899978535785124467e-03 1.987326518880071485e-03 1.035253672059476731e-03 2.017275593438523380e-03 2.981385902527076723e+02
1.035820326426612316e-03 1.036212385553233768e-03 1.899583137191010549e-03 1.985674854510080956e-03 1.036059826945341395e-03 2.015880219237615317e-03 2.981628836933401203e+02
1.036716541598049855e-03 1.036999365103836741e-03 1.899197893804497250e-03 1.984104677778366840e-03 1.036889296763229915e-03 2.014541607446049959e-03 2.981871771339726251e+02
1.037613574752146431e-03 1.037815343032615209e-03 1.898822330188448945e-03 1.982610332415324101e-03 1.037736809078995464e-03 2.013255974600578879e-03 2.982114705746051300e+02
1.038511160390880256e-03 1.038653501232001059e-03 1.898455995385366643e-03 1.981186082987659944e-03 1.038598091201928557e-03 2.012019513300268916e-03 2.982357640152375780e+02
1.039409087636467130e-03 1.039508392900382987e-03 1.898098466554237491e-03 1.979826328008542705e-03 1.039469730926356446e-03 2.010828521409734060e-03 2.982600574558700828e+02
1.040307191000301159e-03 1.040375715321601498e-03 1.897749350607516768e-03 1.978525736857364263e-03 1.040349033780344932e-03 2.009679484424603188e-03 2.982843508965025876e+02
1.041205342390068029e-03 1.041252113661500674e-03 1.897408284593420178e-03 1.977279325009712041e-03 1.041233899737306927e-03 2.008569120235875055e-03 2.983086443371350356e+02
1.042103444186008674e-03 1.042135017596855636e-03 1.897074935228634882e-03 1.976082497528590907e-03 1.042122720321512434e-03 2.007494404369792283e-03 2.983329377777675404e+02
1.043001423301670623e-03 1.043022496825492858e-03 1.896748997882564741e-03 1.974931074643516277e-03 1.043014287772415583e-03 2.006452584143425619e-03 2.983572312184000452e+02
1.043899225994348928e-03 1.043913128651515919e-03 1.896430195174723336e-03 1.973821299919847807e-03 1.043907712030305544e-03 2.005441182184339397e-03 2.983815246590324932e+02
1.044796813250781350e-03 1.044805877051698190e-03 1.896118275126364204e-03 1.972749827210684270e-03 1.044802345040694424e-03 2.004457987000385355e-03 2.984058180996649980e+02
1.045694157054907498e-03 1.045699995696415269e-03 1.895813008895152942e-03 1.971713690182641879e-03 1.045697720024518903e-03 2.003501032878292950e-03 2.984301115402975029e+02
1.046591237540266247e-03 1.046594954069394751e-03 1.895514188432819748e-03 1.970710265877130725e-03 1.046593505207721970e-03 2.002568576189898888e-03 2.984544049809300077e+02
1.047488040795173294e-03 1.047490378892290035e-03 1.895221624232395043e-03 1.969737236808542010e-03 1.047489467194139901e-03 2.001659070915511561e-03 2.984786984215624557e+02
1.048384557231200713e-03 1.048386010825892809e-03 1.894935143231349893e-03 1.968792553247241447e-03 1.048385443882680164e-03 2.000771144423907442e-03 2.985029918621949605e+02
1.049280780373914668e-03 1.049281673199149202e-03 1.894654586933047042e-03 1.967874399176199572e-03 1.049281324879071343e-03 1.999903575622217784e-03 2.985272853028274653e+02
1.050176705932155067e-03 1.050177247625770595e-03 1.894379809741021485e-03 1.966981162155636165e-03 1.050177036233266832e-03 1.999055275614026409e-03 2.985515787434599133e+02
1.051072331110528219e-03 1.051072655701901096e-03 1.894110677461968749e-03 1.966111405948102811e-03 1.051072528993544832e-03 1.998225270141552965e-03 2.985758721840924181e+02
1.051967654128248752e-03 1.051967846197329878e-03 1.893847065980927471e-03 1.965263846231124316e-03 1.051967771196283923e-03 1.997412684012774865e-03 2.986001656247249230e+02
1.052862673882337631e-03 1.052862786098920011e-03 1.893588860119819637e-03 1.964437329659326614e-03 1.052862742264360765e-03 1.996616727677410184e-03 2.986244590653573709e+02
1.053757389715344849e-03 1.053757454434077609e-03 1.893335952642812188e-03 1.963630815990209926e-03 1.053757429144255072e-03 1.995836685746396697e-03 2.986487525059898758e+02
1.054651801259648457e-03 1.054651838096997167e-03 1.893088243399140705e-03 1.962843362930640975e-03 1.054651823696888891e-03 1.995071907247712890e-03 2.986730459466223806e+02
1.055545908332954389e-03 1.055545929026671095e-03 1.892845638592411360e-03 1.962074113339133501e-03 1.055545920934206246e-03 1.994321797389122901e-03 2.986973393872548286e+02
1.056439710869003798e-03 1.056439722339896610e-03 1.892608050138703353e-03 1.961322284402619662e-03 1.056439717852399865e-03 1.993585810570977935e-03 2.987216328278873334e+02
1.057333208873712307e-03 1.057333215144044001e-03 1.892375395121459383e-03 1.960587158500661561e-03 1.057333212690119350e-03 1.992863444484599834e-03 2.987459262685198382e+02
1.058226402397253324e-03 1.058226405774044575e-03 1.892147595313105292e-03 1.959868075486764435e-03 1.058226404452002273e-03 1.992154235108669832e-03 2.987702197091523431e+02
1.059119291516316588e-03 1.059119293306123605e-03 1.891924576760803519e-03 1.959164426128404482e-03 1.059119292605067856e-03 1.991457752451406167e-03 2.987945131497847910e+02
1.060011876323286749e-03 1.060011877256804335e-03 1.891706269418500473e-03 1.958475646512474085e-03 1.060011876890912773e-03 1.990773596903791520e-03 2.988188065904172959e+02
1.060904156919547552e-03 1.060904157398685115e-03 1.891492606831632946e-03 1.957801213251467599e-03 1.060904157210739752e-03 1.990101396116661803e-03 2.988431000310498007e+02
1.061796133411513007e-03 1.061796133652960061e-03 1.891283525854103430e-03 1.957140639348265744e-03 1.061796133558169349e-03 1.989440802293647188e-03 2.988673934716822487e+02
1.062687805908472428e-03 1.062687806026877714e-03 1.891078966389046073e-03 1.956493470609927017e-03 1.062687805980361104e-03 1.988791489834754959e-03 2.988916869123147535e+02
1.063579174521372657e-03 1.063579174576646368e-03 1.890878871174190862e-03 1.955859282538052746e-03 1.063579174554927197e-03 1.988153153298436327e-03 2.989159803529472583e+02
1.064470239362046329e-03 1.064470239385872539e-03 1.890683185573143864e-03 1.955237677592480249e-03 1.064470239376516091e-03 1.987525505592760335e-03 2.989402737935797063e+02
1.065361000542764747e-03 1.065361000552197956e-03 1.890491857396316274e-03 1.954628282786929211e-03 1.065361000548490202e-03 1.986908276388203894e-03 2.989645672342122111e+02
1.066251458176002828e-03 1.066251458179559011e-03 1.890304836738964126e-03 1.954030747568461391e-03 1.066251458178149765e-03 1.986301210714915347e-03 2.989888606748447160e+02
